name,city,verdict,confidence,website_found,domain,phone,address,rating,category,gmaps_url,evidence,phases_completed
The Top Knot,Lucknow,has_website,90,https://www.theconsumersfeedback.com/the-top-knot-salon-academy-lucknow,,,,4596,salons,,"Phase1: 40 domain variants generated;   top-knot.com → 200 (PARKED);   top-knot.com → 200 (PARKED);   ⚠️ thetopknot.in → same-name in KANPUR;   ⚠️ thetopknot.in → same-name in KANPUR; Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow",2
Jawed Habib Salon Gomti Nagar,Lucknow,has_website,90,https://jawedhabiblucknow.in/,,,,4596,salons,,"Phase1: 30 domain variants generated; Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, address mentions Lucknow",2
"Hairz The Salon ,",Lucknow,has_website,90,https://cherryglitz.com/lucknow/shop/wAuopbfY5i-hairz-the-salon,,,,4596,salons,,"Phase1: 25 domain variants generated; Phase2: 10 search results across engines;   ✅ LangSearch confirmed: full biz name in content, address mentions Lucknow",2
Green Trends,Lucknow,has_website,90,https://salons.mygreentrends.in/green-trends/salon-in-lucknow/salon-in-gomti-nagar/green-trends-salon--7RD6JN/home,,,,472684,salons,,"Phase1: 25 domain variants generated;   greentrends.org → 200 (PARKED);   greentrends.org → 200 (PARKED); Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow",2
Alankriti Makeup Studio & Unisex Salon,Lucknow,has_website,90,https://salons.bridalglamguide.com/salons/india/uttar-pradesh/lucknow/alankriti-makeup-studio/,,,,472684,salons,,"Phase1: 55 domain variants generated; Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow",2
The Style Hub Unisex Salon & Academy | Salon in Gomti Nagar Lucknow,Lucknow,no_website,93,,,,,472684,salons,,"Phase1: 45 domain variants generated; Phase2: 5 search results across engines;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=198, has_site=35, net=163, phases=3/5",3
The London,Lucknow,has_website,95,https://thelondon.com,thelondon.com,,,472684,salons,,"Phase1: 35 domain variants generated;   ✅ thelondon.com → MATCH: full biz name in content, biz name in title, domain == biz name",1
"Green Trends Unisex Salon in Vinamrakhand, Lucknow",Lucknow,no_website,85,,,,,472684,salons,,"Phase1: 30 domain variants generated; Phase2: 10 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=138, has_site=70, net=68, phases=3/5",3
Perfect Looks Unisex Salon & Academy,Lucknow,has_website,90,https://openinghoursindia.com/05347106/Perfect_Looks_Unisex_Salon_&_Academy,,,,472684,salons,,"Phase1: 55 domain variants generated; Phase2: 9 search results across engines;   LangSearch: branch/outlet in city mentioned;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow",2
Wella Unisex Salon & Makeup Studio - Ashiyana Lucknow,Lucknow,no_website,70,,,,,472684,salons,,"Phase1: 30 domain variants generated; Phase2: 15 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Low confidence — needs manual review; Score: no_site=138, has_site=101, net=37, phases=3/5",3
"Lakme Salon For Him and Her in Church Road,Indira Nagar,Lucknow",Lucknow,no_website,93,,,,,472684,salons,,"Phase1: 30 domain variants generated; Phase2: No search results found (3 engines); Phase3: No social profiles found; Score: no_site=153, has_site=0, net=153, phases=3/5",3
GreenLeaf Makeup Studio & Unisex Salon,Lucknow,no_website,93,,,,,472684,salons,,"Phase1: 55 domain variants generated; Phase2: 15 search results across engines;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=232, has_site=93, net=139, phases=3/5",3
The Top Knot,Lucknow,has_website,90,https://www.dreamweddinghub.com/all/bridal-makeup-artists/uttar-pradesh/lucknow/the-top-knot-makeup-studio-a89040,,,,472684,salons,,"Phase1: 40 domain variants generated;   top-knot.com → 200 (PARKED);   top-knot.com → 200 (PARKED);   ⚠️ thetopknot.in → same-name in KANPUR;   ⚠️ thetopknot.in → same-name in KANPUR; Phase2: 5 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
Charmis Ladies Beauty Salon,Lucknow,has_website,90,https://www.theconsumersfeedback.com/charmis-ladies-beauty-salon-lucknow,,,,472684,salons,,"Phase1: 55 domain variants generated; Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow",2
Lakme,Lucknow,has_website,40,,,,,472684,salons,,"Phase1: 20 domain variants generated; Phase2: 10 search results across engines;   LangSearch: full biz name in content, biz+city within 150 chars, short/generic name, domain mismatch;   LangSearch: full biz name in content, biz+city within 150 chars, short/generic name, domain mismatch;   LangSearch: full biz name in content, domain ≈ biz name;   LangSearch: full biz name in content, short/generic name, domain mismatch;   LangSearch: full biz name in content, biz+city within 150 chars, short/gen...",3
Green Trends Hazratganj lucknow,Lucknow,no_website,80,,,,,472684,salons,,"Phase1: 30 domain variants generated; Phase2: 10 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=170, has_site=118, net=52, phases=3/5",3
KNK Makeup,Lucknow,has_website,85,https://www.knksalon.in/makeup-academy,,,,472684,salons,,"Phase1: 25 domain variants generated; Phase2: 15 search results across engines;   LangSearch: full biz name in content;   ✅ Search confirmed: full biz name in content, address mentions Lucknow",2
Vandna's,Lucknow,no_website,93,,,,,472684,salons,,"Phase1: 25 domain variants generated;   ⚠️ vandnas.com → same-name in KANPUR;   ⚠️ vandnas.com → same-name in KANPUR; Phase2: 5 search results across engines; Phase3: No social profiles found; Score: no_site=172, has_site=0, net=172, phases=3/5",3
VR UNISEX SALON,Lucknow,has_website,85,https://vrunisexsalon.com,vrunisexsalon.com,,,472684,salons,,"Phase1: 50 domain variants generated;   ✅ vrunisexsalon.com → MATCH: full biz name in content, domain == biz name",1
Monsoon Pro Salon | Unisex Salon | Lucknow,Lucknow,no_website,93,,,,,472684,salons,,"Phase1: 30 domain variants generated; Phase2: 5 search results across engines; Phase3: No social profiles found; Score: no_site=138, has_site=0, net=138, phases=3/5",3
Get Gorgeous,Lucknow,has_website,85,https://o2osell.com/shops/get-gorgeous-beauty,,,,472684,salons,,"Phase1: 25 domain variants generated;   ⚠️ get-gorgeous.com → same-name in DELHI;   ⚠️ get-gorgeous.com → same-name in DELHI; Phase2: 7 search results across engines;   LangSearch: full biz name in content;   ✅ Search confirmed: full biz name in content, biz+city in title, biz+city within 150 chars, branch/outlet in city mentioned",2
Looks Salon Palassio,Lucknow,no_website,90,,,,,472684,salons,,"Phase1: 25 domain variants generated; Phase2: 5 search results across engines;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=128, has_site=35, net=93, phases=3/5",3
GlamorZone Salon Indiranagar,Lucknow,no_website,93,,,,,472684,salons,,"Phase1: 25 domain variants generated; Phase2: 5 search results across engines; Phase3: No social profiles found; Score: no_site=128, has_site=0, net=128, phases=3/5",3
The Top Knot,Lucknow,has_website,90,https://www.theconsumersfeedback.com/the-top-knot-salon-academy-lucknow,,,,472684,salons,,"Phase1: 40 domain variants generated;   top-knot.com → 200 (PARKED);   top-knot.com → 200 (PARKED);   ⚠️ thetopknot.in → same-name in KANPUR;   ⚠️ thetopknot.in → same-name in KANPUR; Phase2: 5 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow",2
Geetanjali Salon,Lucknow,has_website,90,https://www.geetanjalisalon.com/best-salon-lulu-mall-lucknow/,,,,472684,salons,,"Phase1: 45 domain variants generated;   thegeetanjali.com → 200 (PARKED);   thegeetanjali.com → 200 (PARKED);   ⚠️ geetanjalisalon.com → same-name in DELHI;   ⚠️ geetanjalisalon.com → same-name in DELHI;   geetanjali.co.in → 200 (PARKED);   geetanjali.co.in → 200 (PARKED); Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, branch/outlet in city mentioned",2
The Texture Unisex Salon,Lucknow,has_website,90,https://www.shaadidukaan.com/profile/the-texture-unisex-salon-makeup-studio,,,,472684,salons,,"Phase1: 60 domain variants generated; Phase2: 9 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
The Jawed Habib,Lucknow,has_website,85,https://jawedhabiblucknow.in/blog/hair-patch-wig,,,,472684,salons,,Phase1: 40 domain variants generated;   ⚠️ jawedhabib.com → same-name in MUMBAI;   ⚠️ jawedhabib.com → same-name in MUMBAI;   ⚠️ jawedhabib.co.in → same-name in MUMBAI;   ⚠️ jawedhabib.co.in → same-name in MUMBAI;   ⚠️ jawedhabib.net → same-name in MUMBAI;   ⚠️ jawedhabib.net → same-name in MUMBAI;   ⚠️ jawedhabib.org → same-name in MUMBAI;   ⚠️ jawedhabib.org → same-name in MUMBAI; Phase2: 10 search results across engines;   LangSearch: branch/outlet in city mentioned;   LangSearch: address men...,2
"Page 7 Unisex Salon in Hazratganj, Lucknow",Lucknow,no_website,80,,,,,472684,salons,,"Phase1: 30 domain variants generated; Phase2: 10 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow, branch/outlet in city mentioned;   LangSearch: address mentions Lucknow, branch/outlet in city mentioned;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=138, has_site=88, net=50, phases=3/5",3
Navabs KI and KA Unisex Premium Salon,Lucknow,no_website,93,,,,,472684,salons,,"Phase1: 55 domain variants generated; Phase2: 5 search results across engines;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=238, has_site=40, net=198, phases=3/5",3
Lavish Salon by MK,Lucknow,has_website,90,https://glameesalon.com/salon/lavish-salon-by-mk,,,,472684,salons,,"Phase1: 30 domain variants generated;   ⚠️ lavishsalonbymk.in → same-name in KANPUR;   ⚠️ lavishsalonbymk.in → same-name in KANPUR; Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
THE HAIR CAFE UNISEX SALOON,Lucknow,no_website,93,,,,,472684,salons,,"Phase1: 45 domain variants generated; Phase2: 5 search results across engines; Phase3: No social profiles found; Score: no_site=214, has_site=33, net=181, phases=3/5",3
Glamour Look Hair and beauty salon,Lucknow,no_website,93,,,,,472684,salons,,"Phase1: 55 domain variants generated; Phase2: 5 search results across engines;   LangSearch: address mentions Lucknow; Phase3: No social profiles found; Score: no_site=238, has_site=45, net=193, phases=3/5",3
Kritikaa Seth Unisex Salon,Lucknow,has_website,90,https://www.knocksense.com/lucknow/for-a-relaxation-beauty-fix-hit-the-brand-new-kritikaa-seth-unisex-salon-in-jankipuram,,,,472684,salons,,"Phase1: 55 domain variants generated;   ksus.com → 403 (PARKED);   ksus.com → 403 (PARKED); Phase2: 5 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow",2
Marie Claire Paris Salon Kapoorthala,Lucknow,has_website,90,https://www.theconsumersfeedback.com/marie-claire-paris-salon-kapoorthala-lucknow/tags/beauty-salon-near-me,,,,472684,salons,,"Phase1: 30 domain variants generated; Phase2: 13 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow, branch/outlet in city mentioned",2
Deep Naturals Unisex Salon & Boutique,Lucknow,has_website,90,https://www.deepnaturalsunisexsalonboutique.com/facial-detan-glowing-skin-spa-massage-waxing,,,,472684,salons,,"Phase1: 30 domain variants generated; Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
garima mohnani,Lucknow,has_website,95,https://garimamohnani.com,garimamohnani.com,,,472684,salons,,"Phase1: 25 domain variants generated;   ✅ garimamohnani.com → MATCH: full biz name in content, biz name in title, domain == biz name, branch/outlet in city mentioned",1
Geetanjali Salon,Lucknow,has_website,90,https://www.geetanjalisalon.com/best-salon-lulu-mall-lucknow/,,,,472684,salons,,"Phase1: 45 domain variants generated;   thegeetanjali.com → 200 (PARKED);   thegeetanjali.com → 200 (PARKED);   ⚠️ geetanjalisalon.com → same-name in DELHI;   ⚠️ geetanjalisalon.com → same-name in DELHI;   geetanjali.co.in → 200 (PARKED);   geetanjali.co.in → 200 (PARKED); Phase2: 10 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, branch/outlet in city mentioned",2
THE HAIR LOUNGE BY RIDA ALI,Lucknow,has_website,90,https://chotu.com/local/hair-saloon-in-gomti-nagar-lucknow-uttar-pradesh-india/ct-1610388/,,,,472684,salons,,"Phase1: 45 domain variants generated; Phase2: 10 search results across engines;   LangSearch: address mentions Lucknow, branch/outlet in city mentioned;   LangSearch: full biz name in content;   LangSearch: full biz name in content;   ✅ LangSearch confirmed: full biz name in content, address mentions Lucknow",2
Menn & Co Salon Gomti Nagar,Lucknow,has_website,90,https://salons.bridalglamguide.com/salons/india/uttar-pradesh/lucknow/menn-co-salon-gomti-nagar-lucknow/,,,,472684,salons,,"Phase1: 30 domain variants generated; Phase2: 15 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars",2
Be U Smart Salon Lucknow,Lucknow,has_website,90,https://in.worldorgs.com/catalog/lucknow/beauty-salon/be-u-smart-salon-lucknow,,,,472684,salons,,"Phase1: 30 domain variants generated; Phase2: 10 search results across engines;   ✅ LangSearch confirmed: full biz name in content, biz+city within 150 chars, address mentions Lucknow",2
